partition,planner,profile_id,metric,n,mean,sd,median,min,max
holdout,teb,tau_y_150,success,20,0.9,0.30779350562554625,1.0,0.0,1.0
holdout,teb,tau_y_150,collision,20,0.0,0.0,0.0,0.0,0.0
holdout,teb,tau_y_150,timeout,20,0.0,0.0,0.0,0.0,0.0
holdout,teb,tau_y_150,planner_failure,20,0.1,0.30779350562554625,0.0,0.0,1.0
holdout,teb,tau_y_150,capped_time_to_termination,20,12.36849999999978,2.7949339037471836,12.719999999999773,3.649999999999966,16.209999999999734
holdout,teb,tau_y_150,path_length,20,5.178997061524788,1.1437486251027347,5.377526180114964,1.5926534323264268,6.548629261897374
holdout,teb,tau_y_150,min_clearance,20,0.12417988379459717,0.05355875759963097,0.11884607353400717,0.036748806976460234,0.22965615980891643
holdout,teb,tau_y_150,final_xy_error,20,0.36570140726331696,0.9176927979966895,0.07840529011184447,0.024135810314921798,3.28866191978194
holdout,teb,tau_y_300,success,20,0.8,0.41039134083406165,1.0,0.0,1.0
holdout,teb,tau_y_300,collision,20,0.0,0.0,0.0,0.0,0.0
holdout,teb,tau_y_300,timeout,20,0.0,0.0,0.0,0.0,0.0
holdout,teb,tau_y_300,planner_failure,20,0.2,0.4103913408340617,0.0,0.0,1.0
holdout,teb,tau_y_300,capped_time_to_termination,20,13.555499999999833,4.206589411112573,14.604999999999734,4.049999999999958,20.960000000000477
holdout,teb,tau_y_300,path_length,20,4.941905935441524,1.4424945380115968,5.387451217438709,1.503354740174453,6.7083024722407245
holdout,teb,tau_y_300,min_clearance,20,0.10526442876943023,0.056664493478990725,0.0939445406771598,0.003296044214179403,0.20746700139422994
holdout,teb,tau_y_300,final_xy_error,20,0.6366064270934477,1.1594849167000574,0.07928455598120915,0.059430239684827045,3.3698442560459383
holdout,teb,tau_y_500,success,20,0.75,0.4442616583193193,1.0,0.0,1.0
holdout,teb,tau_y_500,collision,20,0.0,0.0,0.0,0.0,0.0
holdout,teb,tau_y_500,timeout,20,0.0,0.0,0.0,0.0,0.0
holdout,teb,tau_y_500,planner_failure,20,0.25,0.4442616583193193,0.0,0.0,1.0
holdout,teb,tau_y_500,capped_time_to_termination,20,14.929499999999953,4.91659111152194,15.89999999999973,4.4499999999999496,24.830000000001082
holdout,teb,tau_y_500,path_length,20,4.874665706481133,1.4399089689087543,5.406500914870887,1.5512538315539872,6.817206341750423
holdout,teb,tau_y_500,min_clearance,20,0.09396987217599788,0.05398768724115002,0.08554705245564825,0.003924993319654908,0.1788290466998838
holdout,teb,tau_y_500,final_xy_error,20,0.694905070186664,1.1489827544100115,0.07939237187280587,0.017135244902898465,3.3096131430491993
combined_descriptive,dwa,delay_050,success,40,0.025,0.15811388300841897,0.0,0.0,1.0
combined_descriptive,dwa,delay_050,collision,40,0.025,0.15811388300841894,0.0,0.0,1.0
combined_descriptive,dwa,delay_050,timeout,40,0.55,0.503831473655779,1.0,0.0,1.0
combined_descriptive,dwa,delay_050,planner_failure,40,0.4,0.4961389383568339,0.0,0.0,1.0
combined_descriptive,dwa,delay_050,capped_time_to_termination,40,19.1192500000011,13.404418212971029,30.00000000000189,0.8500000000000005,30.00000000000189
combined_descriptive,dwa,delay_050,path_length,40,0.5922946844529404,1.1912055846729395,0.10330025774373841,0.060793762754946544,6.027594410152955
combined_descriptive,dwa,delay_050,min_clearance,40,0.5776793741299171,0.3099448455500681,0.585249335865687,0.0,1.4716828856569322
combined_descriptive,dwa,delay_050,final_xy_error,40,4.462231610913641,0.8804639518960046,4.789388221964771,0.07507363390849384,4.803673914255166
combined_descriptive,dwa,delay_100,success,40,0.075,0.26674678283691877,0.0,0.0,1.0
combined_descriptive,dwa,delay_100,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,delay_100,timeout,40,0.55,0.503831473655779,1.0,0.0,1.0
combined_descriptive,dwa,delay_100,planner_failure,40,0.375,0.4902903378454601,0.0,0.0,1.0
combined_descriptive,dwa,delay_100,capped_time_to_termination,40,22.801250000001154,10.186784346422993,30.00000000000189,0.9000000000000006,30.00000000000189
combined_descriptive,dwa,delay_100,path_length,40,1.0138157289801275,1.624012713032743,0.10753009517542378,0.022803454559040807,6.674118409145739
combined_descriptive,dwa,delay_100,min_clearance,40,0.512732884264237,0.34278164700020625,0.5014538180617494,0.02326284185066374,1.4706897545274167
combined_descriptive,dwa,delay_100,final_xy_error,40,3.9692057183552762,1.4235097036622655,4.799886964378005,0.06749678428037695,4.80218548367512
combined_descriptive,dwa,delay_200,success,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,delay_200,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,delay_200,timeout,40,0.575,0.500640615253123,1.0,0.0,1.0
combined_descriptive,dwa,delay_200,planner_failure,40,0.425,0.500640615253123,0.0,0.0,1.0
combined_descriptive,dwa,delay_200,capped_time_to_termination,40,23.837500000001278,9.457989093476561,30.00000000000189,1.6000000000000012,30.00000000000189
combined_descriptive,dwa,delay_200,path_length,40,1.297886662056417,1.661101439304844,0.11073616392538553,0.06160157427554287,5.272097263440414
combined_descriptive,dwa,delay_200,min_clearance,40,0.4695459970572233,0.35147231853822347,0.47320454393101363,0.0039655100941811735,1.4686857704011862
combined_descriptive,dwa,delay_200,final_xy_error,40,3.758491536488697,1.4956812929004317,4.778649659420657,0.12410114877262231,4.804322281281297
combined_descriptive,dwa,e0,success,40,0.025,0.15811388300841892,0.0,0.0,1.0
combined_descriptive,dwa,e0,collision,40,0.025,0.15811388300841894,0.0,0.0,1.0
combined_descriptive,dwa,e0,timeout,40,0.95,0.22072142786315216,1.0,0.0,1.0
combined_descriptive,dwa,e0,planner_failure,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,e0,capped_time_to_termination,40,29.47725000000181,2.3763438708043614,30.00000000000189,17.039999999999864,30.00000000000189
combined_descriptive,dwa,e0,path_length,40,0.6305425868405882,1.1410481051383674,0.29686420154556653,0.08043681154258775,5.983349324180807
combined_descriptive,dwa,e0,min_clearance,40,0.5771596060565962,0.3109443656075443,0.5868697643339869,0.0,1.47510436969883
combined_descriptive,dwa,e0,final_xy_error,40,4.498856518656362,0.8447890048745392,4.750728787406146,0.07720861542721656,4.802087381230043
combined_descriptive,dwa,tau_w_100,success,40,0.025,0.15811388300841894,0.0,0.0,1.0
combined_descriptive,dwa,tau_w_100,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_w_100,timeout,40,0.975,0.15811388300841894,1.0,0.0,1.0
combined_descriptive,dwa,tau_w_100,planner_failure,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_w_100,capped_time_to_termination,40,29.702000000001846,1.8847174854606497,30.00000000000189,18.080000000000027,30.00000000000189
combined_descriptive,dwa,tau_w_100,path_length,40,0.6560151898679656,1.165210417328887,0.37930497239196737,0.10350131892526561,5.972733098627373
combined_descriptive,dwa,tau_w_100,min_clearance,40,0.5809801298735016,0.2995016970708053,0.5827450752654006,0.03625250429512472,1.4773985424777225
combined_descriptive,dwa,tau_w_100,final_xy_error,40,4.496641571029078,0.8697857455009586,4.79937960160367,0.07737176182514689,4.846350580980265
combined_descriptive,dwa,tau_w_300,success,40,0.1,0.3038218101250999,0.0,0.0,1.0
combined_descriptive,dwa,tau_w_300,collision,40,0.025,0.15811388300841894,0.0,0.0,1.0
combined_descriptive,dwa,tau_w_300,timeout,40,0.85,0.36162028533978946,1.0,0.0,1.0
combined_descriptive,dwa,tau_w_300,planner_failure,40,0.025,0.15811388300841894,0.0,0.0,1.0
combined_descriptive,dwa,tau_w_300,capped_time_to_termination,40,28.417000000001725,5.188415201937623,30.00000000000189,6.229999999999912,30.00000000000189
combined_descriptive,dwa,tau_w_300,path_length,40,2.498405818371071,1.5667806032814766,2.109713950564813,0.16099556378639623,6.751955661632554
combined_descriptive,dwa,tau_w_300,min_clearance,40,0.272498324545732,0.20649672855883253,0.22768911850125118,0.0,0.9406879862382822
combined_descriptive,dwa,tau_w_300,final_xy_error,40,3.0008693070580064,1.3426373732263754,3.265433117915469,0.07729414459753153,4.788035235269964
combined_descriptive,dwa,tau_x_100,success,40,0.05,0.22072142786315216,0.0,0.0,1.0
combined_descriptive,dwa,tau_x_100,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_x_100,timeout,40,0.95,0.22072142786315227,1.0,0.0,1.0
combined_descriptive,dwa,tau_x_100,planner_failure,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_x_100,capped_time_to_termination,40,29.652750000001838,2.0581993468280406,30.00000000000189,16.989999999999856,30.00000000000189
combined_descriptive,dwa,tau_x_100,path_length,40,0.5382263326672297,1.4043847452019038,0.12026246989851791,0.08024138001756845,6.02625175772185
combined_descriptive,dwa,tau_x_100,min_clearance,40,0.606140587485104,0.272570054422543,0.5825310000998725,0.09830488733253633,1.4699377881288886
combined_descriptive,dwa,tau_x_100,final_xy_error,40,4.502190998614566,1.0527353397917063,4.797483142941365,0.07269676873468393,4.83973905106104
combined_descriptive,dwa,tau_x_300,success,40,0.05,0.2207214278631522,0.0,0.0,1.0
combined_descriptive,dwa,tau_x_300,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_x_300,timeout,40,0.95,0.22072142786315221,1.0,0.0,1.0
combined_descriptive,dwa,tau_x_300,planner_failure,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_x_300,capped_time_to_termination,40,29.73225000000185,1.1988338083322676,30.00000000000189,23.760000000000915,30.00000000000189
combined_descriptive,dwa,tau_x_300,path_length,40,0.6651979462400068,1.83087730478571,0.08880162185125437,0.05226722964506285,7.506710065391809
combined_descriptive,dwa,tau_x_300,min_clearance,40,0.6172228039889082,0.26843374558036986,0.5892881485172623,0.1340459422518406,1.4744131678580215
combined_descriptive,dwa,tau_x_300,final_xy_error,40,4.438012755601183,1.2523028402767098,4.7987983755832255,0.027099572318038917,4.847191900628959
combined_descriptive,dwa,tau_y_150,success,40,0.3,0.46409548089225705,0.0,0.0,1.0
combined_descriptive,dwa,tau_y_150,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_y_150,timeout,40,0.7,0.46409548089225705,1.0,0.0,1.0
combined_descriptive,dwa,tau_y_150,planner_failure,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_y_150,capped_time_to_termination,40,26.020500000001295,6.208212488929807,30.00000000000189,14.72999999999973,30.00000000000189
combined_descriptive,dwa,tau_y_150,path_length,40,3.0759121828541933,1.7669272897884305,2.540213943531878,0.4114496888617774,6.562281431756557
combined_descriptive,dwa,tau_y_150,min_clearance,40,0.23551076317502478,0.20335803341519598,0.16462593394565142,0.014712357048907474,0.7947405481796124
combined_descriptive,dwa,tau_y_150,final_xy_error,40,2.407324997301329,1.6835641725090145,2.8874941495478152,0.07418101876541468,4.80090004381641
combined_descriptive,dwa,tau_y_300,success,40,0.075,0.2667467828369186,0.0,0.0,1.0
combined_descriptive,dwa,tau_y_300,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_y_300,timeout,40,0.9,0.3038218101250999,1.0,0.0,1.0
combined_descriptive,dwa,tau_y_300,planner_failure,40,0.025,0.15811388300841894,0.0,0.0,1.0
combined_descriptive,dwa,tau_y_300,capped_time_to_termination,40,28.851250000001738,3.916074164131505,30.00000000000189,10.599999999999818,30.00000000000189
combined_descriptive,dwa,tau_y_300,path_length,40,1.4539897546732936,1.8017837492933342,0.19643775794537108,0.1320295164372248,6.626835351854701
combined_descriptive,dwa,tau_y_300,min_clearance,40,0.47183145694468626,0.34446866988198577,0.46225587057026035,0.021019199610409878,1.465431445143472
combined_descriptive,dwa,tau_y_300,final_xy_error,40,3.787296379819798,1.4244152107585708,4.772319817493077,0.07416992468281554,4.799915338987383
combined_descriptive,dwa,tau_y_500,success,40,0.05,0.22072142786315224,0.0,0.0,1.0
combined_descriptive,dwa,tau_y_500,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_y_500,timeout,40,0.95,0.22072142786315224,1.0,0.0,1.0
combined_descriptive,dwa,tau_y_500,planner_failure,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,dwa,tau_y_500,capped_time_to_termination,40,29.74275000000186,1.1378499461705858,30.00000000000189,24.540000000001037,30.00000000000189
combined_descriptive,dwa,tau_y_500,path_length,40,1.3087152958046917,1.6525912910715197,0.39181516405931216,0.14694983650681062,6.983645801317894
combined_descriptive,dwa,tau_y_500,min_clearance,40,0.49437858263059076,0.3332705109765512,0.4621089784501179,0.0601028802296676,1.460993943270171
combined_descriptive,dwa,tau_y_500,final_xy_error,40,3.9055751409607873,1.274897042978185,4.786073864726401,0.06550853032409754,4.80096935748661
combined_descriptive,teb,delay_050,success,40,0.925,0.2667467828369185,1.0,0.0,1.0
combined_descriptive,teb,delay_050,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,delay_050,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,delay_050,planner_failure,40,0.075,0.2667467828369185,0.0,0.0,1.0
combined_descriptive,teb,delay_050,capped_time_to_termination,40,12.902999999999773,2.708760905105019,13.129999999999765,3.4499999999999704,16.809999999999828
combined_descriptive,teb,delay_050,path_length,40,5.398681709634243,1.0786008449234141,5.538679217568433,1.4075582114639356,6.646587988525394
combined_descriptive,teb,delay_050,min_clearance,40,0.13612298750951446,0.052989748495281534,0.1364339503887806,0.03998882026550492,0.24140756823383558
combined_descriptive,teb,delay_050,final_xy_error,40,0.2821802552960246,0.8202462978944108,0.06893346674804618,0.001122153918139633,3.458262483352853
combined_descriptive,teb,delay_100,success,40,0.925,0.26674678283691866,1.0,0.0,1.0
combined_descriptive,teb,delay_100,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,delay_100,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,delay_100,planner_failure,40,0.075,0.26674678283691866,0.0,0.0,1.0
combined_descriptive,teb,delay_100,capped_time_to_termination,40,14.434999999999803,3.1678934196005937,14.844999999999729,3.799999999999963,18.88000000000015
combined_descriptive,teb,delay_100,path_length,40,5.453305112899469,1.0877162664533544,5.599268606144587,1.4787577178063318,6.734304921513844
combined_descriptive,teb,delay_100,min_clearance,40,0.1259478119561017,0.0529493564308298,0.1375669253219969,0.014278036118498556,0.20774863196328439
combined_descriptive,teb,delay_100,final_xy_error,40,0.2824310285105584,0.8137636010295386,0.06544755491065593,0.0011319618201111156,3.402538893096547
combined_descriptive,teb,delay_200,success,40,0.8,0.40509574683346666,1.0,0.0,1.0
combined_descriptive,teb,delay_200,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,delay_200,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,delay_200,planner_failure,40,0.2,0.40509574683346666,0.0,0.0,1.0
combined_descriptive,teb,delay_200,capped_time_to_termination,40,17.18350000000016,5.086692820109798,18.005000000000017,4.89999999999994,24.89000000000109
combined_descriptive,teb,delay_200,path_length,40,5.2344454268375955,1.4052441478094053,5.690827167609895,1.560581594869972,6.881723405033753
combined_descriptive,teb,delay_200,min_clearance,40,0.10012866050491373,0.05339133692648307,0.10900359326286893,0.002440124802262926,0.203389763055099
combined_descriptive,teb,delay_200,final_xy_error,40,0.5947524940514056,1.1027917587606653,0.07910139062358346,0.01433789773874557,3.3635054713877817
combined_descriptive,teb,e0,success,40,0.9,0.3038218101250998,1.0,0.0,1.0
combined_descriptive,teb,e0,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,e0,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,e0,planner_failure,40,0.1,0.3038218101250998,0.0,0.0,1.0
combined_descriptive,teb,e0,capped_time_to_termination,40,11.809749999999791,2.5875208286043327,12.044999999999789,3.5999999999999672,15.309999999999718
combined_descriptive,teb,e0,path_length,40,5.274886739868614,1.1243195554653316,5.428195110198228,1.5909170230419571,6.613477279267236
combined_descriptive,teb,e0,min_clearance,40,0.13922381403440148,0.05487545966685096,0.15258244843407975,0.010554967022965281,0.24205502402866938
combined_descriptive,teb,e0,final_xy_error,40,0.34750499922022515,0.8907726749519792,0.076018639886754,0.013155129464635085,3.3086687798132424
combined_descriptive,teb,tau_w_100,success,40,0.9,0.30382181012509996,1.0,0.0,1.0
combined_descriptive,teb,tau_w_100,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_w_100,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_w_100,planner_failure,40,0.1,0.30382181012509996,0.0,0.0,1.0
combined_descriptive,teb,tau_w_100,capped_time_to_termination,40,12.946999999999779,3.050565479315172,13.524999999999757,3.5499999999999683,16.95999999999985
combined_descriptive,teb,tau_w_100,path_length,40,5.270058630079536,1.1219290051013622,5.444750712067696,1.5649523676654886,6.575791072716527
combined_descriptive,teb,tau_w_100,min_clearance,40,0.14156470546765196,0.04751036486776794,0.14602735197931085,0.053347350183409165,0.2431185379329696
combined_descriptive,teb,tau_w_100,final_xy_error,40,0.34277460253224146,0.8940506916217927,0.05683529051316883,0.016275046765051843,3.3296751610461053
combined_descriptive,teb,tau_w_300,success,40,0.9,0.3038218101250999,1.0,0.0,1.0
combined_descriptive,teb,tau_w_300,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_w_300,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_w_300,planner_failure,40,0.1,0.3038218101250999,0.0,0.0,1.0
combined_descriptive,teb,tau_w_300,capped_time_to_termination,40,17.688500000000197,5.3273756227288125,18.28500000000006,3.3999999999999715,27.460000000001493
combined_descriptive,teb,tau_w_300,path_length,40,5.25338715365018,1.1272463283371488,5.458382093109098,1.4745334156894057,6.563496583704724
combined_descriptive,teb,tau_w_300,min_clearance,40,0.13228438191237912,0.0449063151346148,0.1369809687554968,0.024193718581711755,0.21752390208821834
combined_descriptive,teb,tau_w_300,final_xy_error,40,0.3418808784656612,0.9020235970209709,0.04711755526727705,0.014181248284851632,3.412865257103738
combined_descriptive,teb,tau_x_100,success,40,0.925,0.2667467828369185,1.0,0.0,1.0
combined_descriptive,teb,tau_x_100,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_x_100,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_x_100,planner_failure,40,0.075,0.2667467828369185,0.0,0.0,1.0
combined_descriptive,teb,tau_x_100,capped_time_to_termination,40,12.355999999999778,2.4833567026950134,12.534999999999776,3.699999999999965,15.739999999999709
combined_descriptive,teb,tau_x_100,path_length,40,5.381575392902652,1.073229192571185,5.5167498308060825,1.4846201943165773,6.617656722081615
combined_descriptive,teb,tau_x_100,min_clearance,40,0.14372582202724346,0.04684957698383379,0.15419891042537875,0.0566704499664068,0.2294254759043837
combined_descriptive,teb,tau_x_100,final_xy_error,40,0.28679115718383774,0.8115535169517887,0.06583109064419436,0.018737743316133613,3.419203182246743
combined_descriptive,teb,tau_x_300,success,40,0.875,0.3349320635285418,1.0,0.0,1.0
combined_descriptive,teb,tau_x_300,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_x_300,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_x_300,planner_failure,40,0.125,0.3349320635285418,0.0,0.0,1.0
combined_descriptive,teb,tau_x_300,capped_time_to_termination,40,13.323749999999833,3.566186419261238,13.039999999999766,4.599999999999946,19.280000000000214
combined_descriptive,teb,tau_x_300,path_length,40,5.258008989450015,1.351620419816339,5.429821411615247,1.4307976657180164,6.973744057466727
combined_descriptive,teb,tau_x_300,min_clearance,40,0.1397570795364622,0.04599949777923285,0.14954562474594657,0.05859861450122322,0.21721383586065918
combined_descriptive,teb,tau_x_300,final_xy_error,40,0.47210030235792855,1.1131063606102714,0.07703229137550993,0.017857498851746523,4.54075654515212
combined_descriptive,teb,tau_y_150,success,40,0.9,0.3038218101250998,1.0,0.0,1.0
combined_descriptive,teb,tau_y_150,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_y_150,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_y_150,planner_failure,40,0.1,0.3038218101250998,0.0,0.0,1.0
combined_descriptive,teb,tau_y_150,capped_time_to_termination,40,12.79974999999978,2.849644590974717,13.289999999999761,3.649999999999966,16.209999999999734
combined_descriptive,teb,tau_y_150,path_length,40,5.356602650410712,1.1466537646579396,5.512512962536611,1.5926534323264268,6.691670700353945
combined_descriptive,teb,tau_y_150,min_clearance,40,0.1275037120652784,0.05459556779557441,0.13308293790074774,0.009016929455384152,0.22965615980891643
combined_descriptive,teb,tau_y_150,final_xy_error,40,0.3517598094291753,0.8880253255620641,0.07748230906967793,0.00800147290353501,3.28866191978194
combined_descriptive,teb,tau_y_300,success,40,0.85,0.36162028533978946,1.0,0.0,1.0
combined_descriptive,teb,tau_y_300,collision,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_y_300,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_y_300,planner_failure,40,0.15,0.36162028533978946,0.0,0.0,1.0
combined_descriptive,teb,tau_y_300,capped_time_to_termination,40,14.363249999999837,3.7468355109550937,15.094999999999722,4.049999999999958,20.960000000000477
combined_descriptive,teb,tau_y_300,path_length,40,5.304092063355574,1.2808063171704525,5.491109993165253,1.503354740174453,6.735996798708099
combined_descriptive,teb,tau_y_300,min_clearance,40,0.10940592674349243,0.05560126950100475,0.1100289789794546,0.003296044214179403,0.20746700139422994
combined_descriptive,teb,tau_y_300,final_xy_error,40,0.46250859618899876,0.9750606952021404,0.07882770785449732,0.010799567510953564,3.3698442560459383
combined_descriptive,teb,tau_y_500,success,40,0.775,0.42290206176626033,1.0,0.0,1.0
combined_descriptive,teb,tau_y_500,collision,40,0.05,0.22072142786315213,0.0,0.0,1.0
combined_descriptive,teb,tau_y_500,timeout,40,0.0,0.0,0.0,0.0,0.0
combined_descriptive,teb,tau_y_500,planner_failure,40,0.175,0.3848076442547925,0.0,0.0,1.0
combined_descriptive,teb,tau_y_500,capped_time_to_termination,40,15.765750000000011,4.763869837992567,16.87999999999984,4.4499999999999496,24.830000000001082
combined_descriptive,teb,tau_y_500,path_length,40,5.15817568103726,1.3643483135619925,5.507006120993062,1.5512538315539872,6.817206341750423
combined_descriptive,teb,tau_y_500,min_clearance,40,0.09449219851890278,0.05288564157922518,0.10463286767072807,0.0,0.1788290466998838
combined_descriptive,teb,tau_y_500,final_xy_error,40,0.6093224696883038,1.0595276923095867,0.0788331091231997,0.016729520919628725,3.3096131430491993
