episode_id,partition,layout_id,planner,profile_id,success,reason,collision,planner_failures,final_time,path_length,min_clearance,final_xy_error
holdout__holdout_17__teb__tau_y_300,holdout,holdout_17,teb,tau_y_300,false,plugin returned no valid velocity command,false,1,4.049999999999958,1.503354740174453,0.17838605637401217,3.3698442560459383
discovery__discovery_04__teb__e0,discovery,discovery_04,teb,e0,true,external_tolerance,false,0,13.519999999999756,5.784164194056772,0.14370538311720982,0.016797205220796408
holdout__holdout_07__teb__tau_y_300,holdout,holdout_07,teb,tau_y_300,false,plugin returned no valid velocity command,false,1,7.299999999999889,2.5622252634177767,0.06928168574704596,2.7560658505283815
discovery__discovery_16__teb__e0,discovery,discovery_16,teb,e0,true,external_tolerance,false,0,13.979999999999746,6.127768027960449,0.1139601782557379,0.03075269133227265
discovery__discovery_17__teb__delay_100,discovery,discovery_17,teb,delay_100,true,external_tolerance,false,0,16.579999999999792,6.4184148720077765,0.13742890584870177,0.01632120042477061
holdout__holdout_09__teb__tau_y_500,holdout,holdout_09,teb,tau_y_500,false,plugin returned no valid velocity command,false,1,7.4999999999998845,2.381285320581215,0.003924993319654908,2.7392992155277356
holdout__holdout_04__dwa__delay_200,holdout,holdout_04,dwa,delay_200,false,plugin returned no valid velocity command,false,1,21.650000000000585,2.071034810680967,0.04598310940488312,3.072469446024454
holdout__holdout_18__teb__delay_100,holdout,holdout_18,teb,delay_100,true,external_tolerance,false,0,12.979999999999768,5.167927640906973,0.10529456535010362,0.07843997289784153
discovery__discovery_09__teb__tau_w_300,discovery,discovery_09,teb,tau_w_300,true,external_tolerance,false,0,17.809999999999985,5.5990680639709565,0.16867502226247055,0.05256601098952415
discovery__discovery_10__teb__delay_100,discovery,discovery_10,teb,delay_100,true,external_tolerance,false,0,16.219999999999736,6.177770984784882,0.1300923760075452,0.07884372765674086
discovery__discovery_11__dwa__tau_x_300,discovery,discovery_11,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,6.343890219649272,0.1570388371067788,0.2575619487495918
discovery__discovery_02__teb__tau_x_100,discovery,discovery_02,teb,tau_x_100,true,external_tolerance,false,0,11.689999999999795,5.212063842713656,0.17387967428274828,0.05456673884438266
discovery__discovery_19__dwa__tau_w_100,discovery,discovery_19,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,3.464038782001218,0.03625250429512472,3.327000006929735
discovery__discovery_01__dwa__tau_y_300,discovery,discovery_01,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,0.1320295164372248,0.5442043905118665,4.799915338987383
holdout__holdout_09__dwa__delay_050,holdout,holdout_09,dwa,delay_050,false,logical_timeout,false,0,30.00000000000189,0.10330025774373841,0.8035557500980427,4.800409713394666
holdout__holdout_18__dwa__delay_050,holdout,holdout_18,dwa,delay_050,false,plugin returned no valid velocity command,false,1,1.6000000000000012,0.060793762754946544,0.45740437179750265,4.789388221964771
discovery__discovery_15__dwa__delay_050,discovery,discovery_15,dwa,delay_050,false,plugin returned no valid velocity command,false,1,3.9499999999999598,1.0671043500435544,0.45503427115995065,4.232208380527272
holdout__holdout_19__dwa__delay_050,holdout,holdout_19,dwa,delay_050,false,logical_timeout,false,0,30.00000000000189,1.0843686792864422,0.4465512139602157,4.39578059080506
discovery__discovery_06__dwa__tau_y_500,discovery,discovery_06,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.14694983650681062,0.6677301682492381,4.797485535329291
discovery__discovery_14__dwa__delay_100,discovery,discovery_14,dwa,delay_100,false,plugin returned no valid velocity command,false,1,21.150000000000507,3.1367937376230164,0.04904482972089342,1.8438067804690386
discovery__discovery_04__teb__tau_w_300,discovery,discovery_04,teb,tau_w_300,true,external_tolerance,false,0,20.200000000000358,5.790962949901157,0.1312399372111455,0.014181248284851632
discovery__discovery_10__dwa__tau_y_500,discovery,discovery_10,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.25111634048292025,0.787295055679499,4.80096935748661
discovery__discovery_08__teb__tau_y_500,discovery,discovery_08,teb,tau_y_500,true,external_tolerance,false,0,14.959999999999726,5.267082828809353,0.16722488375644695,0.0777144178089312
discovery__discovery_10__dwa__e0,discovery,discovery_10,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.8742636020750174,0.804564807753719,4.72029108206253
discovery__discovery_17__teb__delay_200,discovery,discovery_17,teb,delay_200,false,plugin returned no valid velocity command,false,1,7.099999999999893,2.6598668892595865,0.11100274322933056,2.7201233416751927
discovery__discovery_07__dwa__delay_200,discovery,discovery_07,dwa,delay_200,false,plugin returned no valid velocity command,false,1,25.150000000001132,3.0841421289642112,0.14089774262352361,2.0308166951715263
holdout__holdout_06__dwa__delay_100,holdout,holdout_06,dwa,delay_100,false,logical_timeout,false,0,30.00000000000189,2.1442699453484484,0.31059543223805236,3.1153600829292967
holdout__holdout_18__teb__tau_w_100,holdout,holdout_18,teb,tau_w_100,true,external_tolerance,false,0,11.299999999999804,4.9824049830167505,0.12340370459565007,0.051020968183729795
holdout__holdout_05__teb__tau_w_100,holdout,holdout_05,teb,tau_w_100,true,external_tolerance,false,0,12.029999999999788,5.142230440902659,0.12510772932456676,0.07846974510618865
holdout__holdout_08__teb__delay_050,holdout,holdout_08,teb,delay_050,true,external_tolerance,false,0,13.419999999999758,5.871731977638163,0.05780921926479893,0.07900627486810703
holdout__holdout_19__teb__delay_100,holdout,holdout_19,teb,delay_100,true,external_tolerance,false,0,15.23999999999972,5.912078891121984,0.17345673369505887,0.04300675935288405
holdout__holdout_17__dwa__delay_200,holdout,holdout_17,dwa,delay_200,false,logical_timeout,false,0,30.00000000000189,0.11073616392538553,0.36925852809483234,4.798693959698342
holdout__holdout_02__teb__tau_y_500,holdout,holdout_02,teb,tau_y_500,true,external_tolerance,false,0,17.879999999999995,5.89899775971595,0.0675666430793267,0.0795100201654976
holdout__holdout_11__teb__tau_x_100,holdout,holdout_11,teb,tau_x_100,true,external_tolerance,false,0,12.219999999999784,5.25768077379466,0.16600658787788544,0.040566723789474506
holdout__holdout_03__teb__e0,holdout,holdout_03,teb,e0,true,external_tolerance,false,0,11.93999999999979,5.301244302998402,0.1571996517807476,0.05889713558792859
holdout__holdout_20__dwa__tau_w_300,holdout,holdout_20,dwa,tau_w_300,false,logical_timeout,false,0,30.00000000000189,1.913980039487308,0.06657440720579723,3.1964545961540325
holdout__holdout_15__dwa__e0,holdout,holdout_15,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.08043681154258775,0.7143539515836996,4.800342967782957
holdout__holdout_07__teb__tau_y_500,holdout,holdout_07,teb,tau_y_500,false,plugin returned no valid velocity command,false,1,9.049999999999851,2.5403082224953,0.15445288188625828,2.863451205987202
discovery__discovery_14__dwa__e0,discovery,discovery_14,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.29686420154556653,0.9417938847237654,4.750728787406146
holdout__holdout_09__dwa__tau_x_300,holdout,holdout_09,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.08880162185125437,0.8035557500980427,4.7987983755832255
discovery__discovery_14__dwa__delay_050,discovery,discovery_14,dwa,delay_050,false,plugin returned no valid velocity command,false,1,1.6000000000000012,0.060793762754946544,0.9945472000759373,4.789388221964771
holdout__holdout_04__dwa__delay_050,holdout,holdout_04,dwa,delay_050,false,logical_timeout,false,0,30.00000000000189,2.137299703281152,0.06261592834238702,3.363487542243192
discovery__discovery_04__dwa__e0,discovery,discovery_04,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.29686420154556653,0.4883988882964072,4.750728787406146
discovery__discovery_03__teb__delay_100,discovery,discovery_03,teb,delay_100,true,external_tolerance,false,0,16.42999999999977,6.0615580532125,0.1219306647113285,0.023297983697022764
holdout__holdout_14__teb__e0,holdout,holdout_14,teb,e0,true,external_tolerance,false,0,14.669999999999732,6.419905590320217,0.10466047807521063,0.02322055637115195
holdout__holdout_14__teb__tau_x_300,holdout,holdout_14,teb,tau_x_300,true,external_tolerance,false,0,19.140000000000192,6.923689934809956,0.10507057214386302,0.07923951991271465
discovery__discovery_03__dwa__e0,discovery,discovery_03,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.08043681154258775,0.5767083318281437,4.800342967782957
holdout__holdout_09__dwa__e0,holdout,holdout_09,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.08043681154258775,0.8035557500980427,4.800342967782957
holdout__holdout_16__dwa__delay_050,holdout,holdout_16,dwa,delay_050,false,plugin returned no valid velocity command,false,1,1.6000000000000012,0.060793762754946544,0.6409474526706697,4.789388221964771
discovery__discovery_03__teb__tau_w_100,discovery,discovery_03,teb,tau_w_100,true,external_tolerance,false,0,14.579999999999734,5.859571916026766,0.12355423682054881,0.024716588913258373
holdout__holdout_06__dwa__tau_w_100,holdout,holdout_06,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,0.37930497239196737,0.7454999999999998,4.750198638426072
discovery__discovery_17__teb__tau_x_100,discovery,discovery_17,teb,tau_x_100,true,external_tolerance,false,0,14.509999999999735,6.352180558100537,0.1607432911119707,0.060172661702020847
holdout__holdout_12__teb__delay_050,holdout,holdout_12,teb,delay_050,true,external_tolerance,false,0,11.569999999999798,5.160636705769249,0.12496234982949316,0.07178131279722656
discovery__discovery_17__teb__tau_y_500,discovery,discovery_17,teb,tau_y_500,false,plugin returned no valid velocity command,false,1,7.899999999999876,2.7368501227903095,0.13041973373338278,2.7813576564656017
discovery__discovery_13__teb__delay_050,discovery,discovery_13,teb,delay_050,true,external_tolerance,false,0,13.589999999999755,5.550601639667658,0.21020662004995716,0.05764090881201167
discovery__discovery_03__dwa__delay_200,discovery,discovery_03,dwa,delay_200,false,logical_timeout,false,0,30.00000000000189,0.11073616392538553,0.5767083318281437,4.798693959698342
discovery__discovery_04__teb__tau_y_150,discovery,discovery_04,teb,tau_y_150,true,external_tolerance,false,0,15.089999999999723,5.991082100534019,0.12288540363362105,0.017654176421963142
discovery__discovery_01__teb__delay_050,discovery,discovery_01,teb,delay_050,true,external_tolerance,false,0,13.229999999999762,5.526756795469208,0.0660565966385336,0.022929009308082376
holdout__holdout_04__dwa__tau_y_500,holdout,holdout_04,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,2.1802654449066017,0.14774451273901093,3.3824391173894512
holdout__holdout_03__dwa__tau_y_500,holdout,holdout_03,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,2.6743292827763603,0.0601028802296676,2.7166637149230732
holdout__holdout_08__teb__tau_y_150,holdout,holdout_08,teb,tau_y_150,true,external_tolerance,false,0,14.079999999999744,5.993441266112932,0.16949697717394643,0.07767377465534021
discovery__discovery_10__teb__tau_y_300,discovery,discovery_10,teb,tau_y_300,true,external_tolerance,false,0,16.799999999999827,6.2690886664884555,0.12840747201041727,0.07980101159307697
holdout__holdout_01__dwa__tau_x_300,holdout,holdout_01,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.08880162185125437,0.5970311968398299,4.7987983755832255
discovery__discovery_02__dwa__tau_x_300,discovery,discovery_02,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.05226722964506285,0.464317043845097,4.7987688891493585
discovery__discovery_14__teb__tau_w_100,discovery,discovery_14,teb,tau_w_100,true,external_tolerance,false,0,12.189999999999785,5.173510995836696,0.06292132639306144,0.07768573622995976
holdout__holdout_20__teb__tau_w_100,holdout,holdout_20,teb,tau_w_100,true,external_tolerance,false,0,13.029999999999767,5.372480209060342,0.16730191755450677,0.032419533699125744
discovery__discovery_19__dwa__tau_x_300,discovery,discovery_19,dwa,tau_x_300,true,external_tolerance,false,0,23.760000000000915,7.506710065391809,0.1340459422518406,0.027099572318038917
discovery__discovery_13__dwa__tau_y_500,discovery,discovery_13,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.39181516405931216,0.38253308260531554,4.786073864726401
discovery__discovery_05__teb__e0,discovery,discovery_05,teb,e0,true,external_tolerance,false,0,13.999999999999746,6.266898623884694,0.181006985734597,0.01574340610640872
discovery__discovery_07__dwa__delay_050,discovery,discovery_07,dwa,delay_050,false,plugin returned no valid velocity command,false,1,1.6000000000000012,0.060793762754946544,0.5937903399032302,4.789388221964771
discovery__discovery_06__dwa__e0,discovery,discovery_06,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.08043681154258775,0.685646152655456,4.800342967782957
holdout__holdout_18__teb__delay_200,holdout,holdout_18,teb,delay_200,true,external_tolerance,false,0,15.039999999999724,5.258132196595162,0.1130795950259349,0.044697189143666036
discovery__discovery_04__dwa__tau_w_100,discovery,discovery_04,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,0.37930497239196737,0.4903864189021048,4.750198638426072
discovery__discovery_02__dwa__delay_200,discovery,discovery_02,dwa,delay_200,false,logical_timeout,false,0,30.00000000000189,4.995972865286398,0.02002941865349565,0.1541024636073344
discovery__discovery_02__teb__e0,discovery,discovery_02,teb,e0,true,external_tolerance,false,0,11.329999999999803,5.188801043789954,0.1694659512638086,0.0652238029783286
discovery__discovery_13__teb__tau_y_300,discovery,discovery_13,teb,tau_y_300,true,external_tolerance,false,0,15.059999999999723,5.675454148415969,0.19487280109714436,0.07909031140121894
discovery__discovery_19__teb__tau_y_150,discovery,discovery_19,teb,tau_y_150,true,external_tolerance,false,0,15.549999999999713,6.6230820289239265,0.14074172825845793,0.07674071613307717
discovery__discovery_15__teb__tau_y_150,discovery,discovery_15,teb,tau_y_150,true,external_tolerance,false,0,15.929999999999705,6.337818560268209,0.07433829431252198,0.0775138684279111
discovery__discovery_04__teb__tau_y_500,discovery,discovery_04,teb,tau_y_500,false,footprint_collision,true,0,11.519999999999799,3.8879028768538415,0.0,1.9302806218291968
holdout__holdout_02__teb__tau_y_150,holdout,holdout_02,teb,tau_y_150,true,external_tolerance,false,0,13.83999999999975,5.775660291765764,0.05702190611360536,0.07843983945989424
discovery__discovery_12__teb__tau_w_300,discovery,discovery_12,teb,tau_w_300,true,external_tolerance,false,0,20.890000000000466,5.063814026461841,0.1194928961283677,0.03980668848634136
holdout__holdout_11__dwa__delay_050,holdout,holdout_11,dwa,delay_050,false,plugin returned no valid velocity command,false,1,1.6000000000000012,0.060793762754946544,0.5234999999999999,4.789388221964771
holdout__holdout_18__dwa__delay_100,holdout,holdout_18,dwa,delay_100,false,plugin returned no valid velocity command,false,1,19.750000000000288,2.3744427296941493,0.13992784010790488,2.550267237762588
holdout__holdout_15__teb__tau_y_300,holdout,holdout_15,teb,tau_y_300,true,external_tolerance,false,0,12.559999999999777,5.015884797903949,0.20746700139422994,0.07989338363807003
holdout__holdout_19__teb__delay_200,holdout,holdout_19,teb,delay_200,true,external_tolerance,false,0,20.4700000000004,6.1326329609179595,0.07429877644090371,0.03836920932983548
discovery__discovery_12__teb__delay_200,discovery,discovery_12,teb,delay_200,true,external_tolerance,false,0,18.200000000000045,5.1522477064937355,0.0654480942975345,0.07913813648863115
discovery__discovery_13__dwa__delay_200,discovery,discovery_13,dwa,delay_200,false,plugin returned no valid velocity command,false,1,2.849999999999983,0.06160157427554287,0.418144155709406,4.7586053591429724
discovery__discovery_05__dwa__tau_w_100,discovery,discovery_05,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,0.10350131892526561,0.708028875576841,4.79937960160367
holdout__holdout_08__dwa__tau_y_150,holdout,holdout_08,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,1.8076192584490676,0.2770859532283744,3.7839920787225
discovery__discovery_06__teb__tau_y_150,discovery,discovery_06,teb,tau_y_150,true,external_tolerance,false,0,16.209999999999734,6.691670700353945,0.1852687143593994,0.024954469678564992
holdout__holdout_14__teb__tau_y_300,holdout,holdout_14,teb,tau_y_300,true,external_tolerance,false,0,20.960000000000477,6.7083024722407245,0.07552836081119563,0.059430239684827045
discovery__discovery_04__dwa__tau_y_150,discovery,discovery_04,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,1.6758448707723541,0.1771587309830669,3.421435653174133
discovery__discovery_10__teb__tau_w_100,discovery,discovery_10,teb,tau_w_100,true,external_tolerance,false,0,15.089999999999723,6.082385262431628,0.14237869098561395,0.07844210621105294
discovery__discovery_19__teb__tau_w_300,discovery,discovery_19,teb,tau_w_300,true,external_tolerance,false,0,25.870000000001244,6.540789135386968,0.031371697355832125,0.07698490080540828
discovery__discovery_10__teb__tau_x_300,discovery,discovery_10,teb,tau_x_300,true,external_tolerance,false,0,14.579999999999734,6.042721263455642,0.11502819567915439,0.07708147421009814
holdout__holdout_01__teb__tau_y_300,holdout,holdout_01,teb,tau_y_300,false,plugin returned no valid velocity command,false,1,8.14999999999987,2.8099197701605,0.02955229651442132,2.6062583266037787
holdout__holdout_10__teb__tau_y_150,holdout,holdout_10,teb,tau_y_150,true,external_tolerance,false,0,12.819999999999771,5.423928469184687,0.11226799952497678,0.07837074076379467
discovery__discovery_13__teb__delay_200,discovery,discovery_13,teb,delay_200,true,external_tolerance,false,0,17.619999999999955,5.699095595648316,0.0890997375949621,0.07955672996835367
discovery__discovery_19__teb__delay_100,discovery,discovery_19,teb,delay_100,true,external_tolerance,false,0,17.619999999999955,6.647800394701747,0.16439826483860467,0.07642586310204648
discovery__discovery_09__dwa__tau_y_150,discovery,discovery_09,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,2.011966056480011,0.15041444935004147,3.216359637580112
discovery__discovery_05__dwa__tau_y_300,discovery,discovery_05,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,0.1320295164372248,0.7046497078128477,4.799915338987383
discovery__discovery_09__dwa__delay_050,discovery,discovery_09,dwa,delay_050,false,logical_timeout,false,0,30.00000000000189,0.10330025774373841,0.45748848255727803,4.800409713394666
holdout__holdout_13__teb__delay_050,holdout,holdout_13,teb,delay_050,true,external_tolerance,false,0,12.219999999999784,5.161252034342596,0.17799367996748433,0.0725999695813941
discovery__discovery_08__teb__delay_050,discovery,discovery_08,teb,delay_050,true,external_tolerance,false,0,11.93999999999979,5.161714299573678,0.17552715406608957,0.07761668223228073
discovery__discovery_09__dwa__tau_x_100,discovery,discovery_09,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.08024138001756845,0.48024918009393147,4.797483142941365
holdout__holdout_16__dwa__tau_y_300,holdout,holdout_16,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,1.8049076770626533,0.14459324339863094,3.5948996793601675
discovery__discovery_01__teb__delay_100,discovery,discovery_01,teb,delay_100,true,external_tolerance,false,0,14.339999999999739,5.544822826167849,0.04815425830480047,0.016138127363452288
discovery__discovery_16__teb__tau_w_100,discovery,discovery_16,teb,tau_w_100,true,external_tolerance,false,0,15.569999999999713,6.059451919486834,0.09720166893786099,0.04922804475011432
holdout__holdout_20__teb__tau_y_150,holdout,holdout_20,teb,tau_y_150,true,external_tolerance,false,0,12.499999999999778,5.420897346647126,0.14746465703011535,0.060311668482584034
holdout__holdout_07__teb__delay_200,holdout,holdout_07,teb,delay_200,false,plugin returned no valid velocity command,false,1,7.849999999999877,2.553440329005384,0.11047343705594104,2.8000923655284047
holdout__holdout_03__dwa__delay_200,holdout,holdout_03,dwa,delay_200,false,plugin returned no valid velocity command,false,1,22.350000000000694,2.4926498480281185,0.06546917403130255,2.538087537836867
holdout__holdout_03__dwa__delay_050,holdout,holdout_03,dwa,delay_050,false,logical_timeout,false,0,30.00000000000189,2.7639358209125784,0.05279846917402481,2.800876602127678
holdout__holdout_10__dwa__tau_y_150,holdout,holdout_10,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,1.9931931170554604,0.41934680797511664,3.614425722679432
discovery__discovery_04__teb__delay_050,discovery,discovery_04,teb,delay_050,true,external_tolerance,false,0,14.939999999999726,5.861569040657224,0.13684660563526085,0.003866762466368159
discovery__discovery_13__dwa__tau_y_300,discovery,discovery_13,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,0.19643775794537108,0.3799554680710816,4.772319817493077
discovery__discovery_02__dwa__delay_050,discovery,discovery_02,dwa,delay_050,false,plugin returned no valid velocity command,false,1,1.6000000000000012,0.060793762754946544,0.4739193770853988,4.789388221964771
discovery__discovery_06__teb__delay_200,discovery,discovery_06,teb,delay_200,true,external_tolerance,false,0,21.63000000000058,6.881723405033753,0.15337599420770248,0.0773575882658966
holdout__holdout_05__teb__tau_x_300,holdout,holdout_05,teb,tau_x_300,true,external_tolerance,false,0,12.159999999999785,5.149495492121218,0.1090752685150369,0.07640140799551058
holdout__holdout_11__dwa__e0,holdout,holdout_11,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.29686420154556653,0.5234999999999999,4.750728787406146
discovery__discovery_06__dwa__tau_x_100,discovery,discovery_06,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.08024138001756845,0.6878650183424233,4.797483142941365
discovery__discovery_08__teb__e0,discovery,discovery_08,teb,e0,true,external_tolerance,false,0,11.239999999999805,5.182736287931109,0.18936140469515655,0.07741089692694693
holdout__holdout_02__teb__tau_x_300,holdout,holdout_02,teb,tau_x_300,true,external_tolerance,false,0,13.709999999999752,5.728185832789229,0.09236556157152886,0.0664227777280428
holdout__holdout_16__teb__tau_y_300,holdout,holdout_16,teb,tau_y_300,true,external_tolerance,false,0,12.719999999999773,5.08800801595742,0.14183587372039055,0.06532579113599184
holdout__holdout_17__dwa__tau_w_300,holdout,holdout_17,dwa,tau_w_300,false,logical_timeout,false,0,30.00000000000189,2.9074102477200388,0.1874071441785701,2.6541973225044377
holdout__holdout_18__dwa__tau_y_300,holdout,holdout_18,dwa,tau_y_300,false,plugin returned no valid velocity command,false,1,10.599999999999818,2.7547078795086506,0.08086497425648931,2.1796801002855815
holdout__holdout_02__teb__tau_w_300,holdout,holdout_02,teb,tau_w_300,true,external_tolerance,false,0,20.050000000000335,5.733178186557535,0.1014335140708101,0.056512755335511936
holdout__holdout_04__teb__tau_y_300,holdout,holdout_04,teb,tau_y_300,true,external_tolerance,false,0,16.909999999999844,5.969685236769744,0.1612945213679935,0.07854231315253017
holdout__holdout_06__dwa__tau_y_150,holdout,holdout_06,dwa,tau_y_150,false,logical_timeout,false,0,30.00000000000189,2.0871787711083902,0.32403889464792934,3.151367489476429
discovery__discovery_15__dwa__tau_x_300,discovery,discovery_15,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,1.903519635415007,0.33744600272889996,4.327755226404838
discovery__discovery_02__teb__tau_x_300,discovery,discovery_02,teb,tau_x_300,true,external_tolerance,false,0,12.43999999999978,5.187410779205645,0.1691907794191754,0.049072201222348844
holdout__holdout_12__dwa__tau_x_300,holdout,holdout_12,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.08880162185125437,0.48389261962244184,4.7987983755832255
holdout__holdout_18__teb__tau_y_150,holdout,holdout_18,teb,tau_y_150,true,external_tolerance,false,0,12.549999999999777,5.15633959602619,0.07954845617006767,0.06631715988944986
holdout__holdout_01__teb__tau_y_150,holdout,holdout_01,teb,tau_y_150,true,external_tolerance,false,0,13.509999999999756,5.6383986138447835,0.036748806976460234,0.078971852936822
holdout__holdout_17__teb__tau_w_300,holdout,holdout_17,teb,tau_w_300,false,plugin returned no valid velocity command,false,1,3.3999999999999715,1.4745334156894057,0.15443479843321736,3.412865257103738
holdout__holdout_01__teb__tau_x_100,holdout,holdout_01,teb,tau_x_100,true,external_tolerance,false,0,12.37999999999978,5.43500573897764,0.059495228893379465,0.07783929036443914
holdout__holdout_05__dwa__tau_y_150,holdout,holdout_05,dwa,tau_y_150,true,external_tolerance,false,0,14.899999999999727,5.072552586216585,0.04933252599375246,0.07547519010306328
holdout__holdout_04__teb__tau_y_500,holdout,holdout_04,teb,tau_y_500,true,external_tolerance,false,0,16.289999999999747,5.761370195256148,0.14260326832680767,0.017135244902898465
discovery__discovery_18__dwa__tau_y_300,discovery,discovery_18,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,0.19643775794537108,0.620273319312272,4.772319817493077
holdout__holdout_08__dwa__tau_y_300,holdout,holdout_08,dwa,tau_y_300,false,logical_timeout,false,0,30.00000000000189,0.1320295164372248,0.5085418537115383,4.799915338987383
holdout__holdout_12__teb__e0,holdout,holdout_12,teb,e0,true,external_tolerance,false,0,11.139999999999807,5.100398395927692,0.1687193674286074,0.07685010083328776
holdout__holdout_05__dwa__tau_w_300,holdout,holdout_05,dwa,tau_w_300,true,external_tolerance,false,0,26.49000000000134,5.199003236333173,0.04429747111982713,0.07729414459753153
discovery__discovery_09__teb__tau_y_300,discovery,discovery_09,teb,tau_y_300,true,external_tolerance,false,0,14.539999999999734,5.690270087273735,0.12048062901594929,0.07818890105562672
discovery__discovery_01__dwa__tau_x_300,discovery,discovery_01,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.08880162185125437,0.5444237779524329,4.7987983755832255
discovery__discovery_20__teb__tau_w_100,discovery,discovery_20,teb,tau_w_100,false,plugin returned no valid velocity command,false,1,5.599999999999925,2.2233173285209458,0.10228596042684535,3.0801108227348215
holdout__holdout_10__dwa__tau_x_300,holdout,holdout_10,dwa,tau_x_300,false,logical_timeout,false,0,30.00000000000189,0.08880162185125437,0.7941198300741082,4.7987983755832255
discovery__discovery_08__dwa__e0,discovery,discovery_08,dwa,e0,false,logical_timeout,false,0,30.00000000000189,0.08043681154258775,0.738948443309302,4.800342967782957
holdout__holdout_12__dwa__tau_w_100,holdout,holdout_12,dwa,tau_w_100,false,logical_timeout,false,0,30.00000000000189,0.10350131892526561,0.47193091437191725,4.79937960160367
holdout__holdout_10__teb__tau_y_300,holdout,holdout_10,teb,tau_y_300,true,external_tolerance,false,0,14.509999999999735,5.458337299410219,0.0995773289429599,0.07856510430777569
holdout__holdout_09__teb__tau_w_300,holdout,holdout_09,teb,tau_w_300,true,external_tolerance,false,0,12.749999999999773,4.978102116804249,0.12438364787871037,0.07714952656399834
discovery__discovery_12__dwa__tau_y_500,discovery,discovery_12,dwa,tau_y_500,false,logical_timeout,false,0,30.00000000000189,0.14694983650681062,0.7664129783802295,4.797485535329291
holdout__holdout_02__dwa__delay_200,holdout,holdout_02,dwa,delay_200,false,logical_timeout,false,0,30.00000000000189,0.11073616392538553,1.3886206275341793,4.798693959698342
discovery__discovery_18__teb__tau_y_150,discovery,discovery_18,teb,tau_y_150,true,external_tolerance,false,0,14.029999999999745,5.9184736443679595,0.18803244646765985,0.057910735548244587
discovery__discovery_07__teb__tau_x_100,discovery,discovery_07,teb,tau_x_100,true,external_tolerance,false,0,13.639999999999754,5.877373842228635,0.17714363369673558,0.04552389160827555
discovery__discovery_10__dwa__tau_x_100,discovery,discovery_10,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.7192958938910345,0.7705369563794715,4.787966334873421
discovery__discovery_07__dwa__tau_x_100,discovery,discovery_07,dwa,tau_x_100,false,logical_timeout,false,0,30.00000000000189,0.12779152653451933,0.5738101510179078,4.751622632976504
holdout__holdout_09__dwa__delay_100,holdout,holdout_09,dwa,delay_100,false,logical_timeout,false,0,30.00000000000189,0.10753009517542378,0.8035557500980427,4.799886964378005
discovery__discovery_11__teb__delay_100,discovery,discovery_11,teb,delay_100,true,external_tolerance,false,0,16.099999999999717,5.93031966636361,0.027904427054153687,0.013052819943652344
discovery__discovery_04__teb__tau_y_300,discovery,discovery_04,teb,tau_y_300,true,external_tolerance,false,0,17.759999999999977,5.9871508393676365,0.09567204987281994,0.07941716956023229
discovery__discovery_17__dwa__tau_w_300,discovery,discovery_17,dwa,tau_w_300,false,logical_timeout,false,0,30.00000000000189,2.8559727461291984,0.37991966610695227,3.3946391689420423
holdout__holdout_07__teb__e0,holdout,holdout_07,teb,e0,false,plugin returned no valid velocity command,false,1,5.499999999999927,2.4942392146524313,0.07287780098044429,2.777452250781547
