schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract
701,discovery__discovery_03__dwa__tau_w_300,discovery,discovery_03,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.049947284645755,0.8318635977772797,30.00000000000189,30.00000000000189,3.19515192827919,0.11590921225062825,0.0037080046116666687,0.019474189,true,true,true,true
702,discovery__discovery_02__teb__delay_050,discovery,discovery_02,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,241,1205,0.04765180697725104,0.09819121559032551,12.049999999999788,12.049999999999788,5.281811149057587,0.13602129514230032,0.010379423369294597,0.029077113,true,true,true,true
703,discovery__discovery_19__teb__delay_050,discovery,discovery_19,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,325,1623,0.07948451922789332,0.023801181151897857,16.229999999999738,16.229999999999738,6.622961946793611,0.14450166749585738,0.01199313727692308,0.032950924,true,true,true,true
704,discovery__discovery_08__dwa__tau_y_150,discovery,discovery_08,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,326,1629,0.0767582634416836,0.09990190220833255,16.289999999999747,16.289999999999747,5.095636841320138,0.19492170055271674,0.005272481923312885,0.02119928,true,true,true,true
705,discovery__discovery_19__teb__e0,discovery,discovery_19,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,298,1488,0.0786296354654839,0.005245566229350332,14.879999999999727,14.879999999999727,6.613477279267236,0.045336762252608076,0.011564407546979858,0.035381307,true,true,true,true
706,discovery__discovery_16__teb__delay_050,discovery,discovery_16,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,304,1516,0.018952019769828427,0.09391601037308649,15.159999999999721,15.159999999999721,6.157787902752865,0.09420415145393922,0.011710882819078951,0.032161842,true,true,true,true
707,holdout__holdout_07__dwa__delay_050,holdout,holdout_07,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,32,160,4.789388221964771,0.03296052641235291,1.6000000000000012,1.6000000000000012,0.060793762754946544,0.3781641504416214,0.0022013161212121215,0.004979574,true,true,true,true
708,discovery__discovery_12__teb__tau_y_150,discovery,discovery_12,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,238,1190,0.061259969215246665,0.0991973199854625,11.89999999999979,11.89999999999979,5.207956197540659,0.15667935051858872,0.011295651008403358,0.038320629,true,true,true,true
709,discovery__discovery_01__teb__tau_w_100,discovery,discovery_01,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,271,1352,0.01664345506656962,0.0961491489481772,13.519999999999756,13.519999999999756,5.45976905243114,0.07523157736465792,0.008680959904059043,0.027174728,true,true,true,true
710,discovery__discovery_10__dwa__delay_200,discovery,discovery_10,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,32,160,4.804322281281297,0.0724342067725957,1.6000000000000012,1.6000000000000012,0.1713260750611314,0.804564807753719,0.0027562018181818177,0.007993705,true,true,true,true
711,holdout__holdout_10__teb__e0,holdout,holdout_10,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,232,1157,0.07671972209409342,0.06932677554286049,11.569999999999798,11.569999999999798,5.37177132271746,0.1766846239568327,0.009129648797413792,0.025795619,true,true,true,true
712,holdout__holdout_04__teb__e0,holdout,holdout_04,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,273,1364,0.013980248722179784,0.09942018515506706,13.639999999999754,13.639999999999754,5.735740359808492,0.20926965311595933,0.010874414663003668,0.030990937,true,true,true,true
713,holdout__holdout_03__teb__delay_050,holdout,holdout_03,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,259,1291,0.07395906205623629,0.09633469843243282,12.90999999999977,12.90999999999977,5.410355646342282,0.15940164992060535,0.009723905501930497,0.02681628,true,true,true,true
714,discovery__discovery_07__dwa__tau_y_300,discovery,discovery_07,dwa,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.2300333024276315,0.6722374786637131,30.00000000000189,30.00000000000189,3.4033512924021,0.05731942077847475,0.0035691319550000024,0.022505875,true,true,true,true
715,holdout__holdout_11__teb__tau_x_300,holdout,holdout_11,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,260,1297,0.02225023857448568,0.09597179864475587,12.969999999999768,12.969999999999768,5.260327620275266,0.16866225862962686,0.011168358026923082,0.031407321,true,true,true,true
716,discovery__discovery_20__teb__tau_y_500,discovery,discovery_20,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,116,580,3.1014355259865,0.17849990070795377,5.799999999999921,5.799999999999921,2.235971484326988,0.11572498789566056,0.013802605675213674,0.029991141,true,true,true,true
717,holdout__holdout_05__dwa__tau_w_100,holdout,holdout_05,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.79937960160367,0.1284129193457563,30.00000000000189,30.00000000000189,0.10350131892526561,0.9210500412375878,0.0014430458600000011,0.004625982,true,true,true,true
718,holdout__holdout_13__dwa__tau_y_150,holdout,holdout_13,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.2832627130774514,0.852237621648251,30.00000000000189,30.00000000000189,3.19718359374576,0.2928485629350132,0.0033687808049999986,0.018028296,true,true,true,true
719,discovery__discovery_02__dwa__delay_100,discovery,discovery_02,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,371,1855,3.1818355722241267,0.8988157449058158,18.5500000000001,18.5500000000001,1.8068698254265827,0.34341473814585544,0.002725997666666666,0.018047158,true,true,true,true
720,holdout__holdout_02__dwa__tau_x_100,holdout,holdout_02,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797483142941365,0.17249995505462704,30.00000000000189,30.00000000000189,0.08024138001756845,1.3801112520922225,0.0011348057033333328,0.005015106,true,true,true,true
721,holdout__holdout_19__teb__delay_050,holdout,holdout_19,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,268,1336,0.0563772528802556,0.09976603889031005,13.35999999999976,13.35999999999976,5.81463468014719,0.18787692565396044,0.010770336649253738,0.029783048,true,true,true,true
722,discovery__discovery_06__teb__tau_y_500,discovery,discovery_06,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,362,1808,0.02721066897789623,0.09906471488996535,18.080000000000027,18.080000000000027,6.628732144663119,0.1559265657121601,0.012944464016574581,0.034189539,true,true,true,true
723,holdout__holdout_07__dwa__e0,holdout,holdout_07,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750728787406146,0.002960665189466522,30.00000000000189,30.00000000000189,0.29686420154556653,0.32141898088567,0.0015112462850000003,0.006548021,true,true,true,true
724,discovery__discovery_03__teb__tau_x_300,discovery,discovery_03,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,343,1714,0.07869546213105978,0.04440251616209292,17.13999999999988,17.13999999999988,6.325110388354259,0.13038875837778802,0.009522072941690963,0.032028348,true,true,true,true
725,holdout__holdout_14__teb__tau_y_500,holdout,holdout_14,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,497,2483,0.07958867928122693,0.06431484128634284,24.830000000001082,24.830000000001082,6.817206341750423,0.06768856653958809,0.011902621786720326,0.029700172,true,true,true,true
726,discovery__discovery_08__teb__tau_x_300,discovery,discovery_08,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,248,1236,0.07312427030768068,0.09950908806705175,12.359999999999781,12.359999999999781,5.1580839799215426,0.19731910076470832,0.010191750290322583,0.03080093,true,true,true,true
727,discovery__discovery_06__dwa__delay_100,discovery,discovery_06,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799886964378005,0.05644748660638437,30.00000000000189,30.00000000000189,0.10753009517542378,0.6657742546687756,0.0014366321716666663,0.003746145,true,true,true,true
728,discovery__discovery_17__teb__tau_x_300,discovery,discovery_17,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,143,715,2.7288808605990282,0.27306487992733103,7.149999999999892,7.149999999999892,2.6891196121225165,0.09622458095373966,0.014830841361111112,0.031270688,true,true,true,true
729,holdout__holdout_09__teb__tau_x_300,holdout,holdout_09,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,239,1194,0.07734854900948555,0.003203640528304547,11.93999999999979,11.93999999999979,5.001990079757088,0.10746023160420594,0.010851905322175729,0.030661641,true,true,true,true
730,holdout__holdout_19__teb__tau_w_300,holdout,holdout_19,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,384,1916,0.045250968833886934,0.09827353847103497,19.160000000000196,19.160000000000196,5.814800731352451,0.16737545094345194,0.01025527328645833,0.030776602,true,true,true,true
731,discovery__discovery_07__dwa__delay_100,discovery,discovery_07,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,405,2025,2.208657096382548,0.8368420056300205,20.250000000000366,20.250000000000366,2.790171108407311,0.04493864866880428,0.003127485679802953,0.019227428,true,true,true,true
732,discovery__discovery_01__teb__e0,discovery,discovery_01,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,249,1245,0.01750247852357216,0.09660313154681363,12.449999999999779,12.449999999999779,5.457911133337483,0.07194672202400983,0.008941078855421686,0.026812385,true,true,true,true
733,holdout__holdout_18__dwa__tau_w_300,holdout,holdout_18,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.6476262838983353,0.7910391027916153,30.00000000000189,30.00000000000189,2.633545687664624,0.16524645052578363,0.0027446765949999995,0.017043037,true,true,true,true
734,discovery__discovery_07__teb__delay_200,discovery,discovery_07,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,380,1896,0.04551373239491982,0.0945513904127333,18.960000000000164,18.960000000000164,6.029430294858002,0.13590691574082614,0.0105878565,0.028498327,true,true,true,true
735,discovery__discovery_07__dwa__tau_w_100,discovery,discovery_07,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750198638426072,0.016104288848908594,30.00000000000189,30.00000000000189,0.37930497239196737,0.5586281688581571,0.0017090638200000015,0.006094728,true,true,true,true
736,holdout__holdout_12__dwa__tau_y_300,holdout,holdout_12,dwa,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799915338987383,0.05526327701212631,30.00000000000189,30.00000000000189,0.1320295164372248,0.46758144649378036,0.0013603572549999983,0.003816197,true,true,true,true
737,discovery__discovery_01__dwa__tau_y_500,discovery,discovery_01,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797485535329291,0.16342103560456253,30.00000000000189,30.00000000000189,0.14694983650681062,0.543419851705262,0.0014004612983333335,0.009150676,true,true,true,true
738,discovery__discovery_03__teb__tau_x_100,discovery,discovery_03,teb,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,281,1403,0.018737743316133613,0.09576188904669246,14.029999999999745,14.029999999999745,5.929938675208462,0.1310677211613611,0.009826413896797148,0.027422377,true,true,true,true
739,holdout__holdout_11__teb__delay_200,holdout,holdout_11,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,367,1834,0.07793231042537313,0.053054738192063106,18.340000000000067,18.340000000000067,5.420535860065918,0.11476867782786304,0.010754493833787468,0.03207489,true,true,true,true
740,discovery__discovery_04__dwa__tau_x_300,discovery,discovery_04,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.7987688891493585,0.06828936295412627,30.00000000000189,30.00000000000189,0.05226722964506285,0.557637016004257,0.0013927772100000005,0.003770278,true,true,true,true
741,holdout__holdout_06__teb__delay_200,holdout,holdout_06,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,213,1065,2.2771886618201265,0.2224281060073998,10.649999999999817,10.649999999999817,3.6649407629539943,0.02546557254175319,0.01549359304672897,0.036628664,true,true,true,true
742,holdout__holdout_04__dwa__tau_y_150,holdout,holdout_04,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.4376010471101526,0.6542737849130255,30.00000000000189,30.00000000000189,1.9405388677537476,0.11018841325790915,0.0024980969550000005,0.021346699,true,true,true,true
743,holdout__holdout_12__teb__tau_y_300,holdout,holdout_12,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,315,1575,0.0792659353706729,0.03340861035401876,15.749999999999709,15.749999999999709,5.387335554484697,0.08278069366580106,0.010150504765079359,0.032667589,true,true,true,true
744,discovery__discovery_05__teb__tau_x_100,discovery,discovery_05,teb,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,291,1451,0.048845158912246736,0.0990082114001091,14.509999999999735,14.509999999999735,6.338954296729898,0.1716938499940576,0.011114968274914087,0.029328904,true,true,true,true
745,discovery__discovery_10__dwa__delay_050,discovery,discovery_10,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,17,85,4.803673914255166,0.04263157139066614,0.8500000000000005,0.8500000000000005,0.11781696169492327,0.804564807753719,0.005975846222222223,0.010721079,true,true,true,true
746,discovery__discovery_18__teb__tau_x_300,discovery,discovery_18,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,373,1861,0.07754612660453135,0.06832318873630024,18.61000000000011,18.61000000000011,6.541185670743434,0.21531284051079871,0.008795885804289551,0.029173959,true,true,true,true
747,discovery__discovery_14__teb__delay_050,discovery,discovery_14,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,244,1217,0.0786748812865105,0.05668925210864235,12.169999999999785,12.169999999999785,5.237883215901565,0.04915422913449677,0.009703548639344264,0.027935348,true,true,true,true
748,holdout__holdout_11__teb__delay_050,holdout,holdout_11,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,261,1303,0.052042096698901696,0.09437501750944764,13.029999999999767,13.029999999999767,5.27460986418744,0.16496767134631962,0.010862279877394633,0.046643006,true,true,true,true
749,discovery__discovery_12__dwa__tau_y_300,discovery,discovery_12,dwa,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799915338987383,0.05526327701212631,30.00000000000189,30.00000000000189,0.1320295164372248,0.7752223108195064,0.001409470911666666,0.004915146,true,true,true,true
750,discovery__discovery_09__teb__tau_y_500,discovery,discovery_09,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,347,1734,0.07871925105920796,0.018796180929840416,17.33999999999991,17.33999999999991,5.742547041437186,0.09183581068025508,0.009568739334293945,0.029799193,true,true,true,true
751,discovery__discovery_01__dwa__tau_w_100,discovery,discovery_01,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.79937960160367,0.1284129193457563,30.00000000000189,30.00000000000189,0.10350131892526561,0.5444237779524329,0.0012750028299999988,0.007626173,true,true,true,true
752,discovery__discovery_09__teb__e0,discovery,discovery_09,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,248,1237,0.0781231203109487,0.07701433896507072,12.36999999999978,12.36999999999978,5.636853787780508,0.18570349833832264,0.0103654334516129,0.02810505,true,true,true,true
753,discovery__discovery_08__dwa__tau_w_300,discovery,discovery_08,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,555,2772,0.07874037526576545,0.09890138113781917,27.720000000001534,27.720000000001534,5.25604694588262,0.22431971796494812,0.003540851645045045,0.018105152,true,true,true,true
754,holdout__holdout_03__dwa__delay_100,holdout,holdout_03,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.743023007822322,0.27848688383880865,30.00000000000189,30.00000000000189,0.16409217009744978,0.3474038141513517,0.001353117073333334,0.005623661,true,true,true,true
755,discovery__discovery_15__teb__e0,discovery,discovery_15,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,275,1373,0.0798087339786268,0.07334857075962727,13.729999999999752,13.729999999999752,6.153468533743255,0.1548895913378645,0.011971785992727269,0.035330164,true,true,true,true
756,discovery__discovery_05__teb__tau_y_150,discovery,discovery_05,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,300,1499,0.03175333618475948,0.0998505496297005,14.989999999999725,14.989999999999725,6.3344535747273785,0.20900103272439913,0.011292070359999991,0.030685296,true,true,true,true
757,discovery__discovery_03__dwa__delay_050,discovery,discovery_03,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800409713394666,0.05368432774527802,30.00000000000189,30.00000000000189,0.10330025774373841,0.5767083318281437,0.0012822489466666669,0.003731129,true,true,true,true
758,discovery__discovery_05__teb__tau_y_300,discovery,discovery_05,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,328,1640,0.04081636455945568,0.09857836887852903,16.399999999999764,16.399999999999764,6.321929522763889,0.19006403354048737,0.01163362877134145,0.030098819,true,true,true,true
759,holdout__holdout_18__teb__tau_w_300,holdout,holdout_18,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,275,1371,0.05217796271337904,0.09592292363683742,13.709999999999752,13.709999999999752,5.0184080840211385,0.12926371875959242,0.010908074439999997,0.035181553,true,true,true,true
760,discovery__discovery_18__teb__tau_y_300,discovery,discovery_18,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,303,1513,0.06542023739598345,0.09855523828816824,15.129999999999722,15.129999999999722,5.947179297159183,0.17637596457171026,0.01007120179207921,0.028095759,true,true,true,true
761,holdout__holdout_02__dwa__tau_w_100,holdout,holdout_02,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.79937960160367,0.1284129193457563,30.00000000000189,30.00000000000189,0.10350131892526561,1.3867780025917795,0.0012776968266666662,0.004315503,true,true,true,true
762,holdout__holdout_16__dwa__delay_200,holdout,holdout_16,dwa,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,446,2230,3.279339944857766,0.9576315237370008,22.300000000000686,22.300000000000686,1.6985082200136763,0.18570853176133614,0.002489966344519017,0.020737524,true,true,true,true
763,discovery__discovery_15__dwa__tau_w_100,discovery,discovery_15,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.307416392352358,0.6545389063150598,30.00000000000189,30.00000000000189,1.446936197783761,0.48547740527353045,0.0028894496066666684,0.021227146,true,true,true,true
764,holdout__holdout_04__teb__delay_200,holdout,holdout_04,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,454,2266,0.046214043016969894,0.09290110637585647,22.660000000000743,22.660000000000743,5.838881767624295,0.13806042880129846,0.011669015718061677,0.03222473,true,true,true,true
765,holdout__holdout_16__dwa__tau_w_100,holdout,holdout_16,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750198638426072,0.016104288848908594,30.00000000000189,30.00000000000189,0.37930497239196737,0.603118524323674,0.001607402401666668,0.005161172,true,true,true,true
766,discovery__discovery_14__dwa__tau_y_150,discovery,discovery_14,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,1.9210892374975375,0.8349227560422152,30.00000000000189,30.00000000000189,3.1682349174408357,0.06205327696777448,0.002798577974999998,0.023700119,true,true,true,true
767,discovery__discovery_16__teb__delay_200,discovery,discovery_16,teb,delay_200,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,445,2222,0.07920710255794543,0.020354440372689905,22.220000000000674,22.220000000000674,6.203633702854065,0.0548691398908547,0.012188802352808992,0.034583331,true,true,true,true
768,holdout__holdout_07__teb__tau_w_300,holdout,holdout_07,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,138,690,2.794155206847948,0.24760905183999893,6.899999999999897,6.899999999999897,2.4464113435600447,0.1019820027727909,0.015352888741007195,0.028599698,true,true,true,true
769,holdout__holdout_08__dwa__tau_x_100,holdout,holdout_08,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.797483142941365,0.17249995505462704,30.00000000000189,30.00000000000189,0.08024138001756845,0.5332969649864016,0.001641303188333335,0.004959401,true,true,true,true
770,discovery__discovery_08__dwa__tau_x_300,discovery,discovery_08,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.7987983755832255,0.06059223231982813,30.00000000000189,30.00000000000189,0.08880162185125437,0.7333630164381261,0.001571388659999999,0.007174688,true,true,true,true
771,discovery__discovery_09__teb__delay_050,discovery,discovery_09,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,259,1294,0.0797653984747734,0.05201080874623611,12.939999999999769,12.939999999999769,5.620266707732743,0.16724513162140203,0.009607867158301163,0.025793297,true,true,true,true
772,holdout__holdout_01__teb__tau_w_300,holdout,holdout_01,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,379,1893,0.05524779591994061,0.09701989425538297,18.93000000000016,18.93000000000016,5.46330811712492,0.0656937896048471,0.010036048807387853,0.029261528,true,true,true,true
773,discovery__discovery_14__dwa__tau_w_300,discovery,discovery_14,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,1.906261439739067,0.8395630629253819,30.00000000000189,30.00000000000189,3.6440782789480495,0.07727263921043377,0.003183187068333334,0.017732718,true,true,true,true
774,holdout__holdout_16__teb__delay_050,holdout,holdout_16,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,237,1185,0.05347050589911738,0.09511039070535299,11.849999999999792,11.849999999999792,5.069133213246769,0.17824094540867774,0.009929804603375525,0.02778557,true,true,true,true
