timestamp,episode_id,attempt,status,detail
2026-08-20T13:23:13.663517+00:00,discovery__discovery_12__dwa__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:23:21.476204+00:00,holdout__holdout_14__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:23:30.306267+00:00,discovery__discovery_09__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:23:37.778551+00:00,discovery__discovery_01__dwa__delay_050,1,algorithm,duration
2026-08-20T13:23:46.415514+00:00,discovery__discovery_10__teb__e0,1,algorithm,external_tolerance
2026-08-20T13:23:55.762724+00:00,holdout__holdout_03__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:24:02.999130+00:00,discovery__discovery_17__teb__e0,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:24:10.360439+00:00,discovery__discovery_08__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:24:17.165775+00:00,holdout__holdout_17__teb__tau_y_150,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:24:26.954675+00:00,discovery__discovery_11__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:24:34.970823+00:00,holdout__holdout_19__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:24:41.987749+00:00,discovery__discovery_19__teb__tau_x_300,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:24:49.391906+00:00,holdout__holdout_07__teb__tau_w_100,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:24:56.721569+00:00,holdout__holdout_14__dwa__delay_050,1,algorithm,duration
2026-08-20T13:25:04.216733+00:00,holdout__holdout_15__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:25:13.559473+00:00,holdout__holdout_16__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T13:25:21.504391+00:00,holdout__holdout_15__dwa__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:25:29.999162+00:00,holdout__holdout_19__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:25:38.468737+00:00,discovery__discovery_15__dwa__tau_x_100,1,algorithm,duration
2026-08-20T13:25:47.811407+00:00,holdout__holdout_06__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:25:57.682121+00:00,holdout__holdout_06__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:26:06.908967+00:00,discovery__discovery_11__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:26:16.390416+00:00,holdout__holdout_02__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:26:24.314365+00:00,discovery__discovery_16__dwa__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:26:32.076490+00:00,holdout__holdout_17__dwa__tau_x_100,1,algorithm,duration
2026-08-20T13:26:40.213316+00:00,holdout__holdout_18__dwa__tau_y_150,1,algorithm,duration
2026-08-20T13:26:50.734836+00:00,discovery__discovery_18__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:26:59.317001+00:00,holdout__holdout_05__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:27:08.253848+00:00,discovery__discovery_09__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:27:17.907871+00:00,discovery__discovery_02__teb__tau_y_300,1,algorithm,external_tolerance
2026-08-20T13:27:23.684138+00:00,discovery__discovery_18__dwa__delay_100,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:27:31.440663+00:00,holdout__holdout_19__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:27:40.843522+00:00,holdout__holdout_04__teb__tau_x_100,1,algorithm,external_tolerance
2026-08-20T13:27:51.051267+00:00,discovery__discovery_15__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:27:59.013398+00:00,holdout__holdout_19__dwa__tau_x_100,1,algorithm,duration
2026-08-20T13:28:08.743145+00:00,holdout__holdout_05__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T13:28:18.018225+00:00,discovery__discovery_12__teb__tau_y_500,1,algorithm,external_tolerance
2026-08-20T13:28:29.405766+00:00,holdout__holdout_02__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T13:28:38.492143+00:00,holdout__holdout_12__teb__tau_x_300,1,algorithm,external_tolerance
2026-08-20T13:28:47.010441+00:00,holdout__holdout_04__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:28:54.906573+00:00,holdout__holdout_07__dwa__tau_x_100,1,algorithm,duration
2026-08-20T13:29:02.665407+00:00,holdout__holdout_04__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:29:13.406405+00:00,discovery__discovery_07__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T13:29:20.822470+00:00,discovery__discovery_20__teb__e0,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:29:29.068508+00:00,discovery__discovery_18__dwa__tau_x_100,1,algorithm,duration
2026-08-20T13:29:36.953421+00:00,discovery__discovery_05__dwa__delay_100,1,algorithm,duration
2026-08-20T13:29:44.468699+00:00,holdout__holdout_20__dwa__e0,1,algorithm,duration
2026-08-20T13:29:53.641850+00:00,holdout__holdout_15__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:30:01.960264+00:00,holdout__holdout_08__dwa__delay_200,1,algorithm,duration
2026-08-20T13:30:09.629164+00:00,holdout__holdout_01__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:30:20.607105+00:00,discovery__discovery_15__teb__tau_y_300,1,algorithm,external_tolerance
2026-08-20T13:30:28.737664+00:00,holdout__holdout_10__dwa__delay_050,1,algorithm,duration
2026-08-20T13:30:40.203444+00:00,discovery__discovery_10__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T13:30:48.476662+00:00,holdout__holdout_20__dwa__tau_x_100,1,algorithm,duration
2026-08-20T13:30:57.395357+00:00,holdout__holdout_09__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:31:06.097441+00:00,holdout__holdout_18__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:31:14.808576+00:00,holdout__holdout_07__dwa__tau_w_300,1,algorithm,duration
2026-08-20T13:31:24.520257+00:00,discovery__discovery_18__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:31:32.117241+00:00,holdout__holdout_08__dwa__delay_050,1,algorithm,duration
2026-08-20T13:31:41.321716+00:00,holdout__holdout_13__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:31:49.816491+00:00,discovery__discovery_11__dwa__tau_y_150,1,algorithm,duration
2026-08-20T13:31:57.899167+00:00,discovery__discovery_17__teb__tau_y_150,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:32:05.644523+00:00,holdout__holdout_01__dwa__delay_200,1,algorithm,duration
2026-08-20T13:32:13.871230+00:00,discovery__discovery_12__dwa__delay_100,1,algorithm,duration
2026-08-20T13:32:20.857872+00:00,holdout__holdout_16__dwa__tau_w_300,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:32:29.684851+00:00,holdout__holdout_04__dwa__tau_w_100,1,algorithm,duration
2026-08-20T13:32:37.371900+00:00,discovery__discovery_20__teb__delay_100,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:32:45.169859+00:00,discovery__discovery_05__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:32:53.019685+00:00,discovery__discovery_19__dwa__delay_050,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:33:01.701728+00:00,discovery__discovery_10__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:33:10.690264+00:00,holdout__holdout_16__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:33:18.942671+00:00,holdout__holdout_02__dwa__e0,1,algorithm,duration
2026-08-20T13:33:26.689476+00:00,discovery__discovery_06__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:33:35.606491+00:00,discovery__discovery_18__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:33:44.060870+00:00,discovery__discovery_17__dwa__delay_200,1,algorithm,duration
2026-08-20T13:33:52.611558+00:00,discovery__discovery_10__dwa__tau_w_100,1,algorithm,duration
2026-08-20T13:34:02.032769+00:00,holdout__holdout_01__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:34:09.779856+00:00,holdout__holdout_20__dwa__delay_100,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:34:23.980091+00:00,discovery__discovery_15__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T13:34:32.316556+00:00,discovery__discovery_20__teb__delay_050,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:34:41.912673+00:00,discovery__discovery_05__dwa__tau_w_300,1,algorithm,duration
2026-08-20T13:34:51.122411+00:00,discovery__discovery_16__dwa__tau_w_300,1,algorithm,external_tolerance
2026-08-20T13:35:03.104054+00:00,discovery__discovery_05__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T13:35:11.405532+00:00,holdout__holdout_06__dwa__delay_200,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:35:20.054271+00:00,discovery__discovery_15__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:35:28.132478+00:00,discovery__discovery_17__dwa__tau_w_100,1,algorithm,duration
2026-08-20T13:35:36.805088+00:00,discovery__discovery_03__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:35:48.431671+00:00,discovery__discovery_11__teb__delay_200,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:35:57.197623+00:00,discovery__discovery_14__dwa__tau_x_100,1,algorithm,duration
2026-08-20T13:36:07.660178+00:00,holdout__holdout_15__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T13:36:13.995333+00:00,holdout__holdout_19__dwa__delay_200,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:36:21.822137+00:00,discovery__discovery_17__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:36:30.867105+00:00,holdout__holdout_05__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:36:39.271264+00:00,holdout__holdout_15__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:36:47.856843+00:00,holdout__holdout_02__dwa__delay_100,1,algorithm,duration
2026-08-20T13:36:56.577059+00:00,holdout__holdout_07__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:37:06.478534+00:00,discovery__discovery_14__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T13:37:16.066626+00:00,discovery__discovery_14__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:37:24.297395+00:00,discovery__discovery_09__dwa__delay_200,1,algorithm,duration
2026-08-20T13:37:34.100931+00:00,discovery__discovery_18__dwa__delay_050,1,algorithm,footprint_collision
2026-08-20T13:37:45.748625+00:00,discovery__discovery_03__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T13:37:55.219668+00:00,discovery__discovery_01__dwa__delay_200,1,algorithm,duration
2026-08-20T13:38:03.609200+00:00,holdout__holdout_14__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:38:12.428108+00:00,holdout__holdout_16__dwa__tau_x_100,1,algorithm,duration
2026-08-20T13:38:22.578808+00:00,holdout__holdout_03__dwa__tau_y_150,1,algorithm,duration
2026-08-20T13:38:33.222267+00:00,holdout__holdout_06__teb__e0,1,algorithm,external_tolerance
2026-08-20T13:38:42.443926+00:00,holdout__holdout_12__dwa__tau_w_300,1,algorithm,duration
2026-08-20T13:38:53.306265+00:00,holdout__holdout_14__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:39:02.914692+00:00,holdout__holdout_18__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:39:14.044219+00:00,discovery__discovery_04__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T13:39:22.561676+00:00,discovery__discovery_11__dwa__delay_100,1,algorithm,duration
2026-08-20T13:39:32.261454+00:00,holdout__holdout_10__dwa__tau_w_300,1,algorithm,duration
2026-08-20T13:39:41.223121+00:00,holdout__holdout_19__dwa__tau_w_300,1,algorithm,duration
2026-08-20T13:39:49.288394+00:00,holdout__holdout_17__teb__tau_x_100,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:39:57.634754+00:00,holdout__holdout_14__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:40:06.705172+00:00,holdout__holdout_02__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:40:16.300752+00:00,holdout__holdout_20__teb__e0,1,algorithm,external_tolerance
2026-08-20T13:40:26.919158+00:00,discovery__discovery_16__teb__tau_x_100,1,algorithm,external_tolerance
2026-08-20T13:40:37.167769+00:00,discovery__discovery_19__dwa__tau_x_100,1,algorithm,duration
2026-08-20T13:40:47.782749+00:00,holdout__holdout_19__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:40:59.282274+00:00,holdout__holdout_08__teb__tau_y_500,1,algorithm,external_tolerance
2026-08-20T13:41:11.799802+00:00,discovery__discovery_16__teb__tau_y_500,1,algorithm,external_tolerance
2026-08-20T13:41:21.773336+00:00,holdout__holdout_20__dwa__tau_y_150,1,algorithm,duration
2026-08-20T13:41:31.426216+00:00,holdout__holdout_07__dwa__tau_y_150,1,algorithm,duration
2026-08-20T13:41:39.936692+00:00,holdout__holdout_01__dwa__tau_w_100,1,algorithm,duration
2026-08-20T13:41:50.822873+00:00,holdout__holdout_08__teb__tau_y_300,1,algorithm,external_tolerance
2026-08-20T13:41:57.158703+00:00,discovery__discovery_16__dwa__delay_100,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:42:06.287168+00:00,discovery__discovery_18__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:42:16.986255+00:00,holdout__holdout_05__teb__tau_y_300,1,algorithm,external_tolerance
2026-08-20T13:42:27.033207+00:00,discovery__discovery_08__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:42:37.569369+00:00,discovery__discovery_02__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:42:46.753782+00:00,discovery__discovery_03__dwa__delay_100,1,algorithm,duration
2026-08-20T13:42:58.005940+00:00,discovery__discovery_15__teb__tau_x_100,1,algorithm,external_tolerance
2026-08-20T13:43:09.632759+00:00,holdout__holdout_12__teb__tau_y_500,1,algorithm,external_tolerance
2026-08-20T13:43:20.042818+00:00,discovery__discovery_11__dwa__tau_w_300,1,algorithm,duration
2026-08-20T13:43:32.265270+00:00,holdout__holdout_10__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T13:43:41.243160+00:00,holdout__holdout_06__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:43:49.850035+00:00,discovery__discovery_20__dwa__delay_200,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:44:02.047808+00:00,discovery__discovery_10__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T13:44:12.027046+00:00,discovery__discovery_12__teb__tau_x_100,1,algorithm,external_tolerance
2026-08-20T13:44:19.816834+00:00,holdout__holdout_17__teb__e0,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:44:30.231835+00:00,discovery__discovery_17__dwa__tau_y_150,1,algorithm,duration
2026-08-20T13:44:40.482134+00:00,discovery__discovery_15__dwa__e0,1,algorithm,duration
2026-08-20T13:44:51.675090+00:00,holdout__holdout_15__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:45:01.512510+00:00,discovery__discovery_02__dwa__tau_w_100,1,algorithm,duration
2026-08-20T13:45:12.152992+00:00,discovery__discovery_11__teb__tau_y_300,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:45:21.184880+00:00,discovery__discovery_08__dwa__delay_100,1,algorithm,duration
2026-08-20T13:45:31.364899+00:00,holdout__holdout_15__teb__tau_x_100,1,algorithm,external_tolerance
2026-08-20T13:45:41.141031+00:00,holdout__holdout_07__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:45:52.154336+00:00,discovery__discovery_18__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:46:03.168144+00:00,holdout__holdout_04__teb__tau_x_300,1,algorithm,external_tolerance
2026-08-20T13:46:12.572707+00:00,discovery__discovery_01__dwa__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:46:21.513977+00:00,holdout__holdout_05__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:46:31.087227+00:00,holdout__holdout_01__teb__delay_200,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:46:41.822311+00:00,discovery__discovery_11__teb__e0,1,algorithm,external_tolerance
2026-08-20T13:46:52.078831+00:00,holdout__holdout_12__teb__tau_x_100,1,algorithm,external_tolerance
2026-08-20T13:47:01.979964+00:00,holdout__holdout_13__teb__tau_y_500,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:47:13.348242+00:00,discovery__discovery_17__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:47:23.779406+00:00,holdout__holdout_13__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:47:31.583653+00:00,discovery__discovery_18__dwa__tau_w_300,1,algorithm,footprint_collision
2026-08-20T13:47:41.189182+00:00,discovery__discovery_18__dwa__tau_w_100,1,algorithm,duration
2026-08-20T13:47:52.689981+00:00,discovery__discovery_11__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:48:01.443099+00:00,holdout__holdout_17__teb__tau_y_300,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:48:12.444809+00:00,discovery__discovery_04__teb__e0,1,algorithm,external_tolerance
2026-08-20T13:48:22.496605+00:00,holdout__holdout_07__teb__tau_y_300,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:48:33.264318+00:00,discovery__discovery_16__teb__e0,1,algorithm,external_tolerance
2026-08-20T13:48:44.788377+00:00,discovery__discovery_17__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:48:54.025131+00:00,holdout__holdout_09__teb__tau_y_500,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:49:02.897897+00:00,holdout__holdout_04__dwa__delay_200,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:49:13.208722+00:00,holdout__holdout_18__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:49:24.147150+00:00,discovery__discovery_09__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T13:49:35.006255+00:00,discovery__discovery_10__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:49:46.077108+00:00,discovery__discovery_11__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:49:55.911329+00:00,discovery__discovery_02__teb__tau_x_100,1,algorithm,external_tolerance
2026-08-20T13:50:05.567900+00:00,discovery__discovery_19__dwa__tau_w_100,1,algorithm,duration
2026-08-20T13:50:14.799696+00:00,discovery__discovery_01__dwa__tau_y_300,1,algorithm,duration
2026-08-20T13:50:24.078681+00:00,holdout__holdout_09__dwa__delay_050,1,algorithm,duration
2026-08-20T13:50:31.162941+00:00,holdout__holdout_18__dwa__delay_050,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:50:38.209692+00:00,discovery__discovery_15__dwa__delay_050,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:50:47.954647+00:00,holdout__holdout_19__dwa__delay_050,1,algorithm,duration
2026-08-20T13:50:57.270835+00:00,discovery__discovery_06__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:51:06.679757+00:00,discovery__discovery_14__dwa__delay_100,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:51:18.640797+00:00,discovery__discovery_04__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T13:51:28.564198+00:00,discovery__discovery_10__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:51:39.678323+00:00,discovery__discovery_08__teb__tau_y_500,1,algorithm,external_tolerance
2026-08-20T13:51:49.979887+00:00,discovery__discovery_10__dwa__e0,1,algorithm,duration
2026-08-20T13:51:59.349058+00:00,discovery__discovery_17__teb__delay_200,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:52:08.700119+00:00,discovery__discovery_07__dwa__delay_200,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:52:18.358556+00:00,holdout__holdout_06__dwa__delay_100,1,algorithm,duration
2026-08-20T13:52:28.552152+00:00,holdout__holdout_18__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:52:38.095378+00:00,holdout__holdout_05__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:52:48.404720+00:00,holdout__holdout_08__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:52:59.214683+00:00,holdout__holdout_19__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:53:07.409216+00:00,holdout__holdout_17__dwa__delay_200,1,algorithm,duration
2026-08-20T13:53:18.130392+00:00,holdout__holdout_02__teb__tau_y_500,1,algorithm,external_tolerance
2026-08-20T13:53:27.740068+00:00,holdout__holdout_11__teb__tau_x_100,1,algorithm,external_tolerance
2026-08-20T13:53:37.460435+00:00,holdout__holdout_03__teb__e0,1,algorithm,external_tolerance
2026-08-20T13:53:48.269891+00:00,holdout__holdout_20__dwa__tau_w_300,1,algorithm,duration
2026-08-20T13:53:58.309444+00:00,holdout__holdout_15__dwa__e0,1,algorithm,duration
2026-08-20T13:54:09.536033+00:00,holdout__holdout_07__teb__tau_y_500,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:54:19.148828+00:00,discovery__discovery_14__dwa__e0,1,algorithm,duration
2026-08-20T13:54:28.297632+00:00,holdout__holdout_09__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:54:35.452707+00:00,discovery__discovery_14__dwa__delay_050,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:54:45.864431+00:00,holdout__holdout_04__dwa__delay_050,1,algorithm,duration
2026-08-20T13:54:55.657231+00:00,discovery__discovery_04__dwa__e0,1,algorithm,duration
2026-08-20T13:55:07.506093+00:00,discovery__discovery_03__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T13:55:19.123694+00:00,holdout__holdout_14__teb__e0,1,algorithm,external_tolerance
2026-08-20T13:55:31.624715+00:00,holdout__holdout_14__teb__tau_x_300,1,algorithm,external_tolerance
2026-08-20T13:55:41.604939+00:00,discovery__discovery_03__dwa__e0,1,algorithm,duration
2026-08-20T13:55:51.659277+00:00,holdout__holdout_09__dwa__e0,1,algorithm,duration
2026-08-20T13:55:59.228310+00:00,holdout__holdout_16__dwa__delay_050,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:56:10.520170+00:00,discovery__discovery_03__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:56:20.182394+00:00,holdout__holdout_06__dwa__tau_w_100,1,algorithm,duration
2026-08-20T13:56:31.685512+00:00,discovery__discovery_17__teb__tau_x_100,1,algorithm,external_tolerance
2026-08-20T13:56:42.349371+00:00,holdout__holdout_12__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:56:52.382536+00:00,discovery__discovery_17__teb__tau_y_500,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:57:03.429869+00:00,discovery__discovery_13__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:57:12.992745+00:00,discovery__discovery_03__dwa__delay_200,1,algorithm,duration
2026-08-20T13:57:24.439293+00:00,discovery__discovery_04__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:57:35.037770+00:00,discovery__discovery_01__teb__delay_050,1,algorithm,external_tolerance
2026-08-20T13:57:45.486206+00:00,holdout__holdout_04__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:57:56.668569+00:00,holdout__holdout_03__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:58:08.312120+00:00,holdout__holdout_08__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T13:58:20.223219+00:00,discovery__discovery_10__teb__tau_y_300,1,algorithm,external_tolerance
2026-08-20T13:58:30.132026+00:00,holdout__holdout_01__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:58:39.926516+00:00,discovery__discovery_02__dwa__tau_x_300,1,algorithm,duration
2026-08-20T13:58:50.531544+00:00,discovery__discovery_14__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:59:01.429944+00:00,holdout__holdout_20__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T13:59:13.187383+00:00,discovery__discovery_19__dwa__tau_x_300,1,algorithm,external_tolerance
2026-08-20T13:59:23.946255+00:00,discovery__discovery_13__dwa__tau_y_500,1,algorithm,duration
2026-08-20T13:59:35.988720+00:00,discovery__discovery_05__teb__e0,1,algorithm,external_tolerance
2026-08-20T13:59:43.759769+00:00,discovery__discovery_07__dwa__delay_050,1,algorithm,plugin returned no valid velocity command
2026-08-20T13:59:53.628438+00:00,discovery__discovery_06__dwa__e0,1,algorithm,duration
2026-08-20T14:00:05.745959+00:00,holdout__holdout_18__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T14:00:16.180526+00:00,discovery__discovery_04__dwa__tau_w_100,1,algorithm,duration
2026-08-20T14:00:28.070278+00:00,discovery__discovery_02__dwa__delay_200,1,algorithm,duration
2026-08-20T14:00:39.086478+00:00,discovery__discovery_02__teb__e0,1,algorithm,external_tolerance
2026-08-20T14:00:51.111400+00:00,discovery__discovery_13__teb__tau_y_300,1,algorithm,external_tolerance
2026-08-20T14:01:03.659751+00:00,discovery__discovery_19__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T14:01:16.206566+00:00,discovery__discovery_15__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T14:01:27.553517+00:00,discovery__discovery_04__teb__tau_y_500,1,algorithm,footprint_collision
2026-08-20T14:01:39.532512+00:00,holdout__holdout_02__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T14:01:52.826472+00:00,discovery__discovery_12__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T14:02:00.701332+00:00,holdout__holdout_11__dwa__delay_050,1,algorithm,plugin returned no valid velocity command
2026-08-20T14:02:10.912603+00:00,holdout__holdout_18__dwa__delay_100,1,algorithm,plugin returned no valid velocity command
2026-08-20T14:02:21.710748+00:00,holdout__holdout_15__teb__tau_y_300,1,algorithm,external_tolerance
2026-08-20T14:02:35.567884+00:00,holdout__holdout_19__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T14:02:48.489472+00:00,discovery__discovery_12__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T14:02:56.537684+00:00,discovery__discovery_13__dwa__delay_200,1,algorithm,plugin returned no valid velocity command
2026-08-20T14:03:06.604076+00:00,discovery__discovery_05__dwa__tau_w_100,1,algorithm,duration
2026-08-20T14:03:17.775014+00:00,holdout__holdout_08__dwa__tau_y_150,1,algorithm,duration
2026-08-20T14:03:31.075177+00:00,discovery__discovery_06__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T14:03:45.523836+00:00,holdout__holdout_14__teb__tau_y_300,1,algorithm,external_tolerance
2026-08-20T14:03:56.639806+00:00,discovery__discovery_04__dwa__tau_y_150,1,algorithm,duration
2026-08-20T14:04:08.908579+00:00,discovery__discovery_10__teb__tau_w_100,1,algorithm,external_tolerance
2026-08-20T14:04:24.985055+00:00,discovery__discovery_19__teb__tau_w_300,1,algorithm,external_tolerance
2026-08-20T14:04:37.025623+00:00,discovery__discovery_10__teb__tau_x_300,1,algorithm,external_tolerance
2026-08-20T14:04:47.884856+00:00,holdout__holdout_01__teb__tau_y_300,1,algorithm,plugin returned no valid velocity command
2026-08-20T14:04:59.063331+00:00,holdout__holdout_10__teb__tau_y_150,1,algorithm,external_tolerance
2026-08-20T14:05:12.206893+00:00,discovery__discovery_13__teb__delay_200,1,algorithm,external_tolerance
2026-08-20T14:05:26.035995+00:00,discovery__discovery_19__teb__delay_100,1,algorithm,external_tolerance
2026-08-20T14:05:36.517983+00:00,discovery__discovery_09__dwa__tau_y_150,1,algorithm,duration
2026-08-20T14:05:47.342628+00:00,discovery__discovery_05__dwa__tau_y_300,1,algorithm,duration
2026-08-20T14:05:57.522760+00:00,discovery__discovery_09__dwa__delay_050,1,algorithm,duration
